index,type,name,resident,streamed,parentStack
13241,xmodel,p7_gib_chunk_bone_02,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13242,xmodel,p7_gib_chunk_bone_03,22,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13243,material,ei/gfx_gel_drops_spec,23,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13244,material,ei/gfx_water_splash_side_bits,31,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13245,material,ei/gfx_gel_splat_side_spec,28,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13246,fx,blood/fx_blood_decal_impact_ground_sm,39,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13247,fx,blood/fx_blood_gib_arm_sever_burst,31836,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13248,image,i_c_zom_zod_zombie_fem_boots_n,47,400928,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13249,image,i_c_zom_zod_zombie_fem_boots_g,279,218440,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13250,image,i_c_gen_reveal_512_sq_r,25,0,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13251,image,i_c_zom_zod_zombie_fem_boots_c,287,196608,|mc/mtl_c_zom_zod_zombie_fem_boots|material|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13252,material,mc/mtl_c_zom_zod_zombie_fem_boots,1538,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13253,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0e81c06d8,360,15304,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13254,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod01414fc82,360,28672,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13255,xmodel,c_zom_zod_zombie_fem_body1_g_rlegspawn,3612,0,|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13256,material,ei/gfx_gel_splat_spread_lit,29,0,|impacts/fx_flesh_hit_knife|fx|zombie_ai_hazmatmelee_zm|weapon|spawner_zm_hazmatzombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13257,material,ei/gfx_gel_splat_radial_lit,29,0,|impacts/fx_flesh_hit_knife|fx|zombie_ai_hazmatmelee_zm|weapon|spawner_zm_hazmatzombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13258,material,ei/gfx_gel_splat_full_lit,27,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13259,material,ei/gfx_gel_splat_string_lit,29,0,|zombie/fx_margwa_explo_head_zod_zmb|fx|ai_zm_margwa_idle_pain_head_r_explode|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13260,fx,blood/fx_blood_sword_trail_emitter_zod_zmb,2722,0,|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13261,fx,blood/fx_blood_impact_exp_body_lg_zmb,13565,0,|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13262,material,ei/gfx_blood_impact_drops,27,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13263,material,gfx_decal_blood_splatter_02,29,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13264,material,vd/gfx_decal_blood_splatter_02,32,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13265,material,vdd/gfx_decal_blood_splatter_02,33,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13266,material,gfx_decal_blood_splatter_03,29,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13267,material,vd/gfx_decal_blood_splatter_03,32,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13268,material,vdd/gfx_decal_blood_splatter_03,33,0,|harry/galvaknuckles/fx_taser_knuckles_impact_blood|fx|t6_tazer_knuckles_zm|weapon|zone_source/zm_nuked.zone|csv
13269,material,gfx_decal_blood_fatal_01,26,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13270,material,vd/gfx_decal_blood_fatal_01,29,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13271,material,vdd/gfx_decal_blood_fatal_01,30,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13272,material,gfx_decal_blood_fatal_02,26,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13273,material,vd/gfx_decal_blood_fatal_02,29,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13274,material,vdd/gfx_decal_blood_fatal_02,30,0,|blood/fx_blood_decal_impact_ground_zmb|fx|zombie/fx_margwa_death_impact_emit_zod_zmb|fx|ai_zm_margwa_death|xanim|margwa.ai_am|animmappingtable|spawner_zm_t7_margwa_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13275,fx,blood/fx_blood_decal_impact_ground,36,0,|impacts/fx_flesh_hit_knife|fx|zombie_ai_hazmatmelee_zm|weapon|spawner_zm_hazmatzombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13276,fx,impacts/fx_bul_impact_blood_head_fatal_exit_uw,48,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13277,fx,impacts/fx_bul_impact_blood_head_fatal_meat_trail,51,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13278,fx,impacts/fx_bul_impact_blood_head_fatal_exit,45,0,|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13279,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0b5e99667,358,21424,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13280,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod071ee3647,360,36384,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13281,xmodel,c_zom_zod_zombie_fem_body1_g_larmspawn,4600,0,|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13282,material,ei/gfx_water_splash_spec,26,0,|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13283,fx,blood/fx_blood_gib_leg_sever_burst,15526,0,|c_zom_der_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13284,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0cb3aa1bd,368,15744,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13285,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod02a259e13,360,28560,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13286,xmodel,c_zom_zod_zombie_fem_body1_g_llegspawn,3564,0,|c_zom_nuketown_zombie_gib_def|scriptbundle|c_zom_nuketown_zombie2_nohat|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13287,scriptbundle,c_zom_der_zombie_gib_def,724,0,|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13288,techset,mc/lit_transition_vertscale_fullspec#e6142445,313966,0,|mc/mtl_c_zom_dlc0_zombie_hazmat_body_2_gonfler|material|c_zom_hazmat_heath|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13289,image,i_c_zom_dlc0_zombie_hazmat_body_1_n,276,5599248,|mc/mtl_c_zom_dlc0_zombie_hazmat_body_1|material|c_zom_dlc0_zom_haz_body1_blegsoff|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13290,image,i_c_zom_dlc0_zombie_hazmat_body_1_g,284,218440,|mc/mtl_c_zom_dlc0_zombie_hazmat_body_1|material|c_zom_dlc0_zom_haz_body1_blegsoff|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13291,image,i_c_zom_dlc0_zombie_hazmat_body_1_c,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_body_1|material|c_zom_dlc0_zom_haz_body1_blegsoff|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13292,image,i_c_zom_dlc0_zombie_hazmat_body_1_s,284,218440,|mc/mtl_c_zom_dlc0_zombie_hazmat_body_1|material|c_zom_dlc0_zom_haz_body1_blegsoff|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13293,material,mc/mtl_c_zom_dlc0_zombie_hazmat_body_1,2442,0,|c_zom_dlc0_zom_haz_body1_blegsoff|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13294,xmodelmesh,c_zom_dlc0_zom_haz_body1c8712d56,216,127752,|c_zom_dlc0_zom_haz_body1|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13295,xmodelmesh,c_zom_dlc0_zom_haz_body1dffc829b,216,220896,|c_zom_dlc0_zom_haz_body1|xmodel|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13296,xmodel,c_zom_dlc0_zom_haz_body1,10840,0,|c_zom_dlc0_zombie_hazmat_2|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13297,techset,mc/lit_transition_vertscale#e6142445,308277,0,|mc/mtl_c_t7_zm_dlchd_moon_zom_head1|material|zom_beheaded|xmodel|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13298,image,i_c_zom_dlc0_zombie_hazmat_head_1_o,284,2797080,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_1|material|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13299,image,i_c_zom_dlc0_zombie_hazmat_head_1_n,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_1|material|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13300,image,i_c_zom_dlc0_zombie_hazmat_head_1_g,284,87368,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_1|material|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13301,image,i_c_zom_dlc0_zombie_hazmat_head_1_c,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_1|material|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13302,material,mc/mtl_c_zom_dlc0_zombie_hazmat_head_1,2395,0,|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13303,techset,mc/lit_emissive_script#e6142445,33,0,|mc/mtl_c_t7_zm_dlchd_shangrila_napalm_torso|material|c_t7_zm_dlchd_shangrila_napalm|xmodel|c_t7_zm_dlchd_shangrila_napalm_zombie|character|spawner_zm_t7_napalm_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13304,image,i_c_zom_dlchd_zombie_eyes_c,268,393216,|mc/mtl_char_ger_zombie_eyes|material|c_zom_dlc0_zom_haz_head_mask_elemental|xmodel|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13305,material,mc/mtl_char_ger_zombie_eyes,1323,0,|c_zom_dlc0_zom_haz_head_mask_elemental|xmodel|c_zom_nuketown_zombie2_elemental|character|spawner_zm_nuketown_zombie_hazmat_elemental|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13306,xmodelmesh,c_zom_dlc0_zom_head1_lod0130222ff,320,32528,|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13307,xmodelmesh,c_zom_dlc0_zom_head1_lod054ad9262,312,60256,|c_zom_dlc0_zom_head1|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13308,xmodel,c_zom_dlc0_zom_head1,3020,0,|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13309,image,i_c_zom_dlc0_zombie_hazmat_head_2_n,292,5608848,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_2|material|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13310,image,i_c_zom_dlc0_zombie_hazmat_head_2_g,284,87368,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_2|material|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13311,image,i_c_zom_dlc0_zombie_hazmat_head_2_c,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_2|material|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13312,material,mc/mtl_c_zom_dlc0_zombie_hazmat_head_2,1368,0,|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13313,xmodelmesh,c_zom_dlc0_zom_head2_lod0e2d3322a,312,44704,|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13314,xmodelmesh,c_zom_dlc0_zom_head2_lod0f53fe2d6,320,77920,|c_zom_dlc0_zom_head2|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13315,xmodel,c_zom_dlc0_zom_head2,1456,0,|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13316,image,i_c_zom_dlc0_zombie_hazmat_head_3_n,292,5644544,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_3|material|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13317,image,i_c_zom_dlc0_zombie_hazmat_head_3_g,284,87368,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_3|material|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13318,image,i_c_zom_dlc0_zombie_hazmat_head_3_c,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_3|material|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13319,material,mc/mtl_c_zom_dlc0_zombie_hazmat_head_3,1372,0,|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13320,xmodelmesh,c_zom_dlc0_zom_head3_lod03e250c6a,312,38560,|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13321,xmodelmesh,c_zom_dlc0_zom_head3_lod02f7dbbd,320,67200,|c_zom_dlc0_zom_head3|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13322,xmodel,c_zom_dlc0_zom_head3,1456,0,|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13323,image,i_c_zom_dlc0_zombie_hazmat_head_4_n,292,5595872,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_4|material|c_zom_dlc0_zom_head4|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13324,image,i_c_zom_dlc0_zombie_hazmat_head_4_g,284,87368,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_4|material|c_zom_dlc0_zom_head4|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13325,image,i_c_zom_dlc0_zombie_hazmat_head_4_c,300,5614264,|mc/mtl_c_zom_dlc0_zombie_hazmat_head_4|material|c_zom_dlc0_zom_head4|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
13326,material,mc/mtl_c_zom_dlc0_zombie_hazmat_head_4,1372,0,|c_zom_dlc0_zom_head4|xmodel|head_aliases_nuked|xmodelalias|c_zom_dlc0_zombie_soldier|character|spawner_zm_nuketown_zombie|aitype|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
